operator_address,consensus_pubkey,jailed,status,tokens,delegator_shares,description,unbonding_height,unbonding_time,commission,min_self_delegation,unbonding_on_hold_ref_count,unbonding_ids,validator_bond_shares,liquid_shares
cosmosvaloper1gtpvyenddt7uq7nccndn3pz9smurt3xt6pmx8u,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'hNlLJzk0PRpXrKzeDF9kthdi03JxJfUurq96gEsqhb8='}",False,BOND_STATUS_UNBONDED,1000000,1000000.000000000000000000,"{'moniker': 'anything', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-11-29T05:06:50.338585322Z'}",1000000,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1gthj23tp74rcfr4rhjrspvgy4vt4zxfew5jlxe,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'uEstqaC9kHDIzOFNwqpH3fVPaR7/+415nB1YrP76pb0='}",False,BOND_STATUS_UNBONDED,1000000,1000000.000000000000000000,"{'moniker': 'jeco-validator', 'identity': '', 'website': 'https://jecostaking.com', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-03-28T13:31:47.353398871Z'}",1000000,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1gdqqf8f6wsdvgnevly7q62ez0tmfn0lm9smxws,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'UZIoCFK8LRv5W48LNVT4+pKEy5YcUXQiaxCtAIeYRIk='}",True,BOND_STATUS_UNBONDED,1999800,2000000.000000000000000000,"{'moniker': 'Militaires Sans Frontières', 'identity': '79BC77918BFE3864', 'website': '', 'security_contact': '', 'details': ''}",46548,2020-01-05T10:49:02.411979335Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-05-29T05:33:03.214642679Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1gdg6qqe5a3u483unqlqsnullja23g0xvqkxtk0,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '/BgHVZ3E2KAtxt7OsEVfHht+8jAQDZYMYiH4+THC0UI='}",True,BOND_STATUS_UNBONDED,302900145,302930418.953023947350785935,"{'moniker': 'zugerselfdelegation', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",18873759,2024-02-15T13:57:17.778042234Z,"{'commission_rates': {'rate': '1.000000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '1.000000000000000000'}, 'update_time': '2020-02-21T16:46:55.500729256Z'}",1,0,"['118465', '131474', '354280']",0.000000000000000000,10000.000000000000000000
cosmosvaloper1gw0gnf3wlca97qhxynja5xg68652366vl0vpwt,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'JhTQfuH1TsSRoF+9e1ilTjENi3Gzy/9dE+SxIV9qHBQ='}",False,BOND_STATUS_UNBONDED,60010000,60010000.000000000000000000,"{'moniker': 'Cactus', 'identity': 'EACFC5AEE9CE6D1D', 'website': 'walletcactus.com', 'security_contact': 'hello@walletcactus.com', 'details': 'Cactus is a multi-blockchain noncustodial wallet with a vast community around the globe with most of its users in Asia. Cactus gives access to and educate users about blockchain industry risks and opportunities.'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.300000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",10,0,[],0.000000000000000000,10000.000000000000000000
cosmosvaloper1g0ae8mve3a0u00a8wwhzkmv2yeyg5j4u8an6wq,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '58Ovm11PjRhar539ZB9Vtm/MWa3GiN/Ou9HVRtK8LMU='}",False,BOND_STATUS_UNBONDED,1000000,1000000.000000000000000000,"{'moniker': 'preprodATLval', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-01-12T12:57:22.082103139Z'}",1000000,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9waw7sxzwx,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'yUj/VORRHG1dF/T8mYR558yANp265MVhRwcpTl8IWvA='}",False,BOND_STATUS_BONDED,386318230136,386318230136.000000000000000000,"{'moniker': 'EZ Staking', 'identity': '1534523421A364DB', 'website': 'https://ezstaking.io', 'security_contact': 'contact@ezstaking.io', 'details': '100% refund on downtime slashing. Enterprise grade infrastructure. High end security and 24/7 monitoring. https://ezstaking.app/cosmoshub.'}",22678568,2024-11-08T18:23:55.269728547Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.030000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,"['537571', '877646', '916866']",698634852.000000000000000000,618106851.000000000000000000
cosmosvaloper1gn4ugadhkdwse6ayt7q8ekh0d0p2spw7duwlua,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'abiR8vfxg2NYJD3Rjs6q0YQuvCIZKDRIazogNph4dzw='}",False,BOND_STATUS_BONDED,115689923551,115701493582.836153438257410057,"{'moniker': 'White Whale', 'identity': 'CE2C5C02D96391AA', 'website': 'https://whitewhale.money', 'security_contact': 'security@whitewhale.money', 'details': 'Interchain Liquidity Protocol'}",22712159,2024-11-11T01:39:00.905115617Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-02-16T21:59:14.393604774Z'}",1,0,"['914289', '914518', '915286', '919781']",14001300.119714727780044586,222672014.027006040833812970
cosmosvaloper1g48qthza73rv7rl3t823sxp0539k47c7k8fjqp,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'XtBnvDk/kHKcyaOiIDFFv57j0yjH2k5exHcfFWlcBV4='}",True,BOND_STATUS_UNBONDED,999903,1000000.338119590873328089,"{'moniker': 'good boi node', 'identity': '8BA783C0DF5CB137', 'website': '', 'security_contact': '', 'details': 'delgate 2 me, i wil protec your atums. my ownr is @mappum'}",5219795,2021-03-13T03:00:04.334703123Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2020-02-17T17:47:26.385517675Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1g48268mu5vfp4wk7dk89r0wdrakm9p5xk0q50k,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'CM0tuwBVM2UPzc1eKOvvraQdSnIWC3riTabKQc2pvYc='}",False,BOND_STATUS_BONDED,3337770376738,3337770376738.000000000000000000,"{'moniker': 'Provalidator', 'identity': '3A7D5C9B0B88BEA1', 'website': 'https://provalidator.com', 'security_contact': '', 'details': 'Supporting Blockchain Infrastructure'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,[],879947690.000000000000000000,135651502716.000000000000000000
cosmosvaloper1gah0q9gqypnr7ufzg0dcda3k6v8qp4ceddn8fs,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'XpwOWhL/yHq5VDUYbpP6Vi5Sw+rYOw7uY2vUqPNc+fk='}",False,BOND_STATUS_BONDED,676432397330,676432397330.000000000000000000,"{'moniker': 'Enigma', 'identity': '6223697ACA24A4FF', 'website': 'https://enigma-validator.com/', 'security_contact': 'contact@enigma-validator.com', 'details': 'Highly secure professional validator across 35+ chains - offering a full refund for any downtime slashing - Reach out to us at contact@enigma-validator.com'}",14778748,2023-04-27T18:58:04.389860320Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.100000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,['19342'],1562000000.000000000000000000,201954047915.000000000000000000
cosmosvaloper1fqzqejwkk898fcslw4z4eeqjzesynvrdfr5hte,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'bW7LvG5NrrcOVfkiFZDQOEiewyOnnGUvExCC8fx5SV8='}",False,BOND_STATUS_BONDED,71979972937,71979972937.000000000000000000,"{'moniker': 'commercio.network', 'identity': 'ADBDB0178E4441BE', 'website': 'https://commercio.network', 'security_contact': '', 'details': 'The Documents Blockchain'}",22366783,2024-10-18T08:36:07.323677143Z,"{'commission_rates': {'rate': '0.090000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-05-25T10:53:14.835657659Z'}",1,0,"['572715', '588616', '590679', '592032', '595524', '598696', '599939', '605560', '606637', '609896', '612197', '612651', '614245', '628491', '630265', '634590', '637781', '638029', '645783', '646445', '646630', '651467', '656447', '660742', '711852', '713942', '718536', '718667', '719586', '721677', '730070', '732649', '735726', '738086', '881702', '882828', '884746']",605000000.000000000000000000,198655854.000000000000000000
cosmosvaloper1fypv7c7z3auv7w48qn76538w55jdk66xt5a3lk,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'MXvy78CD7fJlPzCRMV5POPkUKpS12G1swkX5Y6SGBsI='}",True,BOND_STATUS_UNBONDED,7361795,7361795.000000000000000000,"{'moniker': '1ED471CB34E3', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",10552654,2022-06-09T19:41:10.398819870Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.100000000000000000'}, 'update_time': '2020-06-15T13:46:38.355306205Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1fghgwhgtxtcshj4a9alp7u2qv6n2wffqhpxcnk,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'cLeIVsGGVkt5M/YExv5I67pYj1uYmYcsvY60PIVIxB4='}",True,BOND_STATUS_UNBONDED,280161932,280161932.000000000000000000,"{'moniker': 'cephalopod equipment coop', 'identity': '', 'website': '', 'security_contact': '', 'details': 'Cephalopod Equipment Coop'}",0,2019-10-10T13:10:32.529176271Z,"{'commission_rates': {'rate': '0.250000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.100000000000000000'}, 'update_time': '2019-03-13T23:00:00Z'}",1000000,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1ffze90x7qy67fzprfh8uaarnclpac0ylqz6urv,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'Pcu3hK+vgzKrFVfgJ8p7w20O7xf0EnMsGmTgSC45bEw='}",False,BOND_STATUS_UNBONDED,100000,100000.000000000000000000,"{'moniker': 'huoyuyan', 'identity': '6A0D65A89A4CBC8E', 'website': 'https://www.huoyuyan.com', 'security_contact': '', 'details': 'a awesome rpa~'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",0,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1ff0dw8kawsnxkrgj7p65kvw7jxxakyf8n583gx,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '486fL5jJ7HOtGXXdkei2Sy1OijidPiiw4b/OhnCzNw4='}",False,BOND_STATUS_BONDED,152225910423,152241134256.942040827230604170,"{'moniker': 'Compass', 'identity': '72CB5AAAAFB1CE69', 'website': 'https://compassdao.network', 'security_contact': '', 'details': 'EasyZone is a decentralized light client, which means users can access account, stake and earn rewords with local key store.  For the time being we focus on Tendermint ecosystem, including Cosmos, QOS and Irisnet etc. Winner of the Game of Stakes.'}",0,2019-10-14T04:10:07.163539573Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.100000000000000000'}, 'update_time': '2023-05-08T14:23:18.058024399Z'}",1,0,[],406040603.786905025715831501,197685615.025734628407110474
cosmosvaloper1fwnw7km7sqwyfdr0lq2n0nzpa3f7zd7p6r44k8,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'tt1uU6kxYu2vYkPSlVNkzwEAuHqb2Z4k6czJ/U1jo7U='}",False,BOND_STATUS_UNBONDED,2135306,2135306.000000000000000000,"{'moniker': 'PumpkinFarms', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",11626885,2022-09-02T09:40:06.140727599Z,"{'commission_rates': {'rate': '0.090000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-07-24T21:18:56.292696505Z'}",1000000,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1fwc57kq4ru4c2fuumpqpljj8aqy24e3fzhlp3n,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'wVhuk5ggvC9qhFa/TVOGXDP5DEcoAjzdR3WNFN+R60M='}",False,BOND_STATUS_BONDED,3282929999,3282929999.000000000000000000,"{'moniker': 'Seraphim', 'identity': '73DD17C2E6930E36', 'website': '', 'security_contact': 'security@seraphim.zone', 'details': 'Seraphim is a non-custodial infrastructure provider. By staking with Seraphim, you acknowledge that you are doing so at your own risk and waive any liability claims.'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '1.000000000000000000'}, 'update_time': '2024-12-12T23:02:30.639310571Z'}",0,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1f0v0acmunaddacaxdmz5ykh3026c9xvqgnqquy,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'ELx7UkU5zqFYY6GA74hdzmfFBvVnppwvKuDsDJYNk5M='}",False,BOND_STATUS_UNBONDED,850000,850000.000000000000000000,"{'moniker': '“cosmix”', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-06-03T05:56:06.207098826Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1fsg635n5vgc7jazz9sx5725wnc3xqgr7awxaag,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'OSa2Cqx+3R0KEZVHjFMXvS3Z4TDXUkHwH3qsMfMRRGc='}",False,BOND_STATUS_BONDED,267358217900,267358217900.000000000000000000,"{'moniker': 'Crosnest', 'identity': '5F1D6AC7EA588676', 'website': 'http://www.cros-nest.com', 'security_contact': 'chainmaster@cros-nest.com', 'details': ''}",8347032,2021-12-04T22:55:51.135415702Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.100000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,[],450000000.000000000000000000,4742538176.000000000000000000
cosmosvaloper1fs0vl7jem78pmhladkludtkun3cgkrwkt8czur,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'R4LrtuAhUoIqFUOYM3efQcN0myWx9LqV8f8UaYWR0eE='}",False,BOND_STATUS_BONDED,730491183431,730491183431.000000000000000000,"{'moniker': '🛡️Bunkerstake.io', 'identity': '5EE6985B6C310F98', 'website': 'https://www.bunkerstake.io', 'security_contact': 'bunkerstake@pm.me', 'details': 'Secure validator with SNA arquitecture'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.100000000000000000'}, 'update_time': '2023-07-31T10:07:12.122818034Z'}",1000000,0,[],10014136.000000000000000000,197665841.000000000000000000
cosmosvaloper1f3p5nl5xfdrutcdp5926epe2xuj85zsastzdw9,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'QAwXU2UnNIYTKvEYoEKJFCKidBorPqq9vFGEVasddUA='}",False,BOND_STATUS_UNBONDED,10000,10000.000000000000000000,"{'moniker': 'Chainscope', 'identity': '7924FC0066A1FB03', 'website': 'https://www.chainsco.pe', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.050000000000000000'}, 'update_time': '2024-11-23T16:33:18.396748152Z'}",0,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1fhr7e04ct0zslmkzqt9smakg3sxrdve6ulclj2,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'FyNWogoOiQFRVwtJj8KywlyJpUFhmPzekSkDvrbSTvM='}",False,BOND_STATUS_BONDED,528054564104,528054564104.000000000000000000,"{'moniker': 'Stakin', 'identity': '83D300CB42D06962', 'website': 'http://stakin.com/', 'security_contact': '', 'details': 'Your Trusted Crypto Rewards'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2021-08-12T07:30:39.537520285Z'}",1,0,[],2408000000.000000000000000000,199514385198.000000000000000000
cosmosvaloper1f63lrmnn4upu722kxdhw04taxa6w50lnar88dx,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'AQJie+dfWUVPM0GPmCUqvFnjr6AMogDjiCPHaOc+LA0='}",True,BOND_STATUS_UNBONDED,99990004,100000001.019905921184158806,"{'moniker': 'darkqueen', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",0,2019-05-14T12:05:26.783252606Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2019-03-13T23:00:00Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1f6ne5ahjrrntmt88eunyatw2jj8w5rn2qmj6p2,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '/Em5lWVS0EkXAnYD/1edxZoHJmCjQCc38kLgcEiQVuQ='}",True,BOND_STATUS_UNBONDED,22178571,22180771.000000000000000000,"{'moniker': ""''"", 'identity': '', 'website': ""''"", 'security_contact': '', 'details': ""''""}",7648627,2021-10-04T11:39:38.154057693Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.300000000000000000', 'max_change_rate': '0.300000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper1fun809ksxh87nzf88yashp9ynjz6xkscrtvzvw,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'Ukt5MB8TGQthSbzMWUiwA1+AwwOoxXGk0IAHl6qzZVA='}",False,BOND_STATUS_BONDED,164531927132,164564837765.970661022563021138,"{'moniker': 'Tessellated', 'identity': 'E308F774D80FF40B', 'website': 'https://tessellated.io', 'security_contact': 'security@tessellated.io', 'details': 'Tessellated builds and validates on proof of stake networks'}",18036627,2023-12-18T16:43:18.336935481Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2021-11-18T01:29:46.564295272Z'}",1,0,['201846'],485097013.103615348233423595,197705450.186105622289094187
cosmosvaloper1fagujjmqt4fvnsckz34sth0a9daq953lc0j6cg,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'kYZGsbKUQubDhIhphAh00VedUppkIBc8AMOFYWXXiO8='}",False,BOND_STATUS_UNBONDED,12360937,12360937.000000000000000000,"{'moniker': '-', 'identity': '', 'website': '', 'security_contact': '', 'details': '-'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2023-09-24T05:22:12.679195792Z'}",0,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper12r4rsw7s2vnccwealt5zu0kukdxgwamyltmrud,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'J7Ve74DlDh2dpQiyQY92/iUviMdqu5u4TAiFJzTXwWQ='}",True,BOND_STATUS_UNBONDED,139986000,140000000.000000000000000000,"{'moniker': 'Laomedeia', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",6935006,2021-08-05T03:35:44.484210159Z,"{'commission_rates': {'rate': '0.080000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2021-03-16T19:01:13.485433870Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper12xx74t5sx3vgyew7es9h8e9py4ttts6zcg3vxk,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'H0f+J1Q0zUbWqLuCF/5yVYwO0PYWK9yjYVyd212Rcyo='}",False,BOND_STATUS_BONDED,2609458724,2609458724.000000000000000000,"{'moniker': 'BlueStake 🚀', 'identity': '2C12B61930DF3586', 'website': 'https://bluestake.net', 'security_contact': '', 'details': '100% refund on downtime slashing ✅ Highly secure and reliable infrastructure, distributed across various datacenters and operated by a team of DevOps engineers.'}",23529054,2025-01-05T23:40:09.371504869Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '1.000000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,"['921465', '921533', '924244', '925772', '927047', '928304', '928534', '929482', '930976', '932316', '934552', '935025', '936268', '937805', '938606', '943609', '945982', '946000', '948264', '981690', '1107731']",0.000000000000000000,10000.000000000000000000
cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'xqk6/omhFwP3NNu/Bsxgh4ED4RjDQjD0ig/FMQXJZ7k='}",False,BOND_STATUS_BONDED,2964348390,2964348390.000000000000000000,"{'moniker': 'COS_Validator', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",18591744,2024-01-26T16:13:12.531930486Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.050000000000000000', 'max_change_rate': '0.000000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,['291596'],10015237.000000000000000000,186182429.000000000000000000
cosmosvaloper12dm2v5yk62k3em0lu7g5ddzrymy832r6vn46j3,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'nFJIr6Zz2NN1QBzj/i/zwEMdRvVh4W8Vl6Pi+X8Sz8E='}",False,BOND_STATUS_UNBONDING,302497330,302497330.000000000000000000,"{'moniker': 'Atlas-Staking-Validator', 'identity': '3FAA58BDC270427D', 'website': 'https://www.atlas-staking.com', 'security_contact': 'atlas.staking@gmail.com', 'details': 'Atlas Staking. The strong validator'}",23294259,2024-12-20T23:11:53.906038264Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-09-27T15:22:57.823845213Z'}",0,0,"['892224', '1044666']",100000.000000000000000000,0.000000000000000000
cosmosvaloper12w2qkvxp7udd29t2wrz5uhffuuns4ds6c6p2aj,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'A8/jzUJnnJSO+rZ0XyJCSKBzjJn8r8hegIeC3XIm2IM='}",False,BOND_STATUS_UNBONDED,1000,1000.000000000000000000,"{'moniker': 'SenseiNodeStake', 'identity': '', 'website': 'https://www.senseinode.com/', 'security_contact': '', 'details': 'We drive the decentralization of the blockchain ecosystem in Latin America with a simple, scalable and secure node management platform.'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-09-07T15:14:08.338110894Z'}",1000,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper12w5u5f0r27j0q0ywv5kwqslnc0yvza57qfezr4,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'OQ0bATiYmu7amqXn4qM9v4wdsGGXrAbfHYYN+wwq774='}",True,BOND_STATUS_UNBONDED,10300,10300.000000000000000000,"{'moniker': 'test2', 'identity': '', 'website': '', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '1.000000000000000000', 'max_change_rate': '0.050000000000000000'}, 'update_time': '2024-03-20T10:40:35.784132044Z'}",1,0,[],0.000000000000000000,0.000000000000000000
cosmosvaloper12w6tynmjzq4l8zdla3v4x0jt8lt4rcz5gk7zg2,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': '5zFLeygxybzLuxq9iMEO0sl9rfkD+2qBifsuY1NTZIU='}",True,BOND_STATUS_UNBONDED,15630929063,15632492233.628016161506570352,"{'moniker': 'Huobi-1', 'identity': 'CF01514DBF6583FE', 'website': 'https://www.huobi.com/', 'security_contact': '', 'details': 'As a world-leading company in the blockchain industry, Huobi Group was founded in 2013 with a mission to make breakthroughs in core blockchain technology and the integration of blockchain technology to other industries.'}",20711865,2024-06-24T18:06:03.690360791Z,"{'commission_rates': {'rate': '0.080000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2022-12-09T09:19:28.587528497Z'}",1,0,"['51347', '72035', '105770', '106896', '107079', '109814', '110642', '111478', '121138', '151217', '351919', '364666', '537929', '540568', '562455', '574404', '583442', '625980', '626280', '626693', '711491', '724590']",1000.108588045152938675,20007.719633707264746331
cosmosvaloper12syxdn3qs7fxua3khvewsvdvrx6xw8cjlsknnm,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'vhITg9gbV/NUZWJxfdh7D7VUxc5iFPEMb0q/cc7aGAs='}",False,BOND_STATUS_BONDED,143543314151,143543314151.000000000000000000,"{'moniker': 'Quasar 🤖🧬🧠', 'identity': 'BAD2060A89C6E9D4293754344241D5A16BC4F451', 'website': 'https://quasarstaking.ai', 'security_contact': '', 'details': 'Quasar is the first AI Validator with the fastest responses and the highest uptime. Our neuroworker https://t.me/QuasarValidatorEngBot'}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.050000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.050000000000000000'}, 'update_time': '2024-10-15T19:47:22.252836031Z'}",0,0,[],134500000.000000000000000000,189828854.000000000000000000
cosmosvaloper12nj5l0zg2d876muf089lwvfzwmj6qw8hsu44y7,"{'@type': '/cosmos.crypto.ed25519.PubKey', 'key': 'T8+3AF154+Z0TQIAPP6mpxJFY7yTzmQiwHt8ntk+Dks='}",False,BOND_STATUS_UNBONDED,5000,5000.000000000000000000,"{'moniker': 'Coinster', 'identity': '', 'website': 'https://coinster.co', 'security_contact': '', 'details': ''}",0,1970-01-01T00:00:00Z,"{'commission_rates': {'rate': '0.100000000000000000', 'max_rate': '0.200000000000000000', 'max_change_rate': '0.010000000000000000'}, 'update_time': '2024-08-19T11:38:07.887550313Z'}",0,0,[],0.000000000000000000,0.000000000000000000
